current,temperature,vibration,torque,risk
117.05936351226524,79.9131068431686,1.7340486185025745,429.44189366732036,40
143.69972496415036,59.82018296139593,3.2639672028970335,396.4688200825191,35
127.30703668885369,50.12967827570763,4.948424662050169,414.0160506750345,50
133.08665429775047,79.62477940526979,2.16084510946633,388.932154679245,50
123.5883147164514,56.153459488800316,3.9839527106041497,423.54078731541125,35
105.01422544373037,75.46519150910164,5.165105671084266,398.49009114305255,60
113.19322102597758,78.85379179788617,5.494195847098676,440.7220639980403,80
109.80200356488076,65.16001942850316,1.6892906207200524,440.82511459146724,35
105.46047983649082,70.59974558830007,4.36421854700526,390.8129926408282,60
132.6578575808486,50.704183678035385,2.968462432769867,382.6401328750161,20
116.46051190928438,64.14566889836117,3.9715749044780866,423.2992803414247,40
108.71949303540819,70.2266878775752,4.554446028180617,413.3790942023752,70
135.4051515098117,56.85612754806722,2.9612940947745483,407.2397348245352,30
110.14380570314981,57.35242664248031,5.04814535375224,414.59490975435517,40
122.8036246440573,56.02859522675717,2.3641945677060594,382.91897186430225,10
122.41247755069999,55.68110120107513,4.154415943469953,395.55947146819386,40
123.93998789563035,58.69430378705208,1.693623616826332,411.68496146747896,20
107.64511405867668,58.59397691053472,2.5436209284154785,415.4011082816727,10
124.87325898249193,73.00513788086425,2.058081865388829,448.83181004485965,60
100.79234512731128,68.86841856482604,2.339779193181247,416.9814132776591,25
105.13097476169791,50.976705744000924,3.5715162788084163,438.9460065414854,35
131.5027518842061,64.35374266123489,3.9403944579631838,438.81787281245073,70
132.9544065648729,78.37562684446404,2.8243083524150987,444.34600404468904,70
107.75523616136107,61.01832825571701,4.672595897764951,383.691497946284,45
125.93285092549502,75.66956147099029,4.785657323851256,405.0614021020795,80
136.00367062141973,68.41844518060675,1.628254679335512,410.13989981267196,45
144.36819511439964,52.5714240723458,1.6465266501784295,385.9649198265144,20
101.34816405997024,61.83029490345474,5.112917502259517,438.66751602827526,65
130.47016759589002,59.51975981632057,5.0584527355087605,405.0908104932523,60
115.10894610337131,75.2870999965008,1.9708595337707462,382.4460968996205,30
115.50709334188234,74.53055554095383,3.4820016710397215,419.72817062411866,55
111.69392649462421,75.38572854804767,2.51281193900844,428.8997136937267,40
118.69549293017714,50.173161203611194,3.2415473180004195,399.0597649157298,15
140.72676777576083,63.765138261540265,4.996431085721509,436.86480419920713,85
105.35160005499671,77.7491105049536,2.287461260030049,380.443388759362,30
127.29152940726752,69.31616619368208,4.100384432245553,395.3732352698185,55
144.94269120413557,66.1156903982327,5.248774123479199,416.7762653282721,75
105.15530055347283,58.10147813025661,5.084716105634718,404.30589475903247,40
132.10073168933505,77.21201166040673,3.0707300560571724,418.5246438798697,75
142.78154050686462,77.1684818371429,4.535008688339731,380.96048867532716,80
125.48641405694747,50.330244633507625,2.0290183569105658,394.93941728420873,10
102.34530821578625,50.29266320127103,2.878170316789676,432.5721103981361,20
104.93428789259815,59.58606952196811,3.055115521164303,424.3646074175185,25
112.5540825889302,79.28125144162834,4.696383825280897,438.8000966706385,80
111.17574865770348,76.1296221171417,2.3026456043231414,414.3745975490781,40
109.64544156374001,65.06165609486885,4.926271404364778,381.84868220959754,45
110.36035305133977,64.58580733060407,2.951849761603472,415.80130861362755,25
107.77569483126297,55.777134366658494,1.98999595872406,409.6200820696367,10
105.93450521216775,69.55731353551627,2.6760199863656053,394.66261885637425,15
101.67265905983307,78.98771149628374,5.193557385712612,443.2645568710489,80
109.65704932974204,69.03622452618154,2.8285362716338267,402.43105744893955,25
103.19457368880614,61.18445159153663,3.1685792557291017,409.94700736165765,40
103.69202155709705,56.02892556877333,5.014368892668067,383.6008289298396,30
130.2785327810646,61.754948851580195,2.7113934036311536,424.48161911126067,45
135.79979106764625,56.881680590723676,2.5723193821427457,423.268566009318,30
105.66958543771949,70.58255338240969,4.3532644094095385,402.7606957540798,70
129.74706010686666,76.94376923916947,3.8738605729397437,380.1250770698065,55
100.75884611644936,77.8426610449996,1.7542901186094348,404.4657518800645,40
142.135488824329,62.78949669089734,2.809801094910215,426.7749785076461,45
113.99250685631428,69.7887447386626,4.126305737986641,394.0131043048774,45
114.81402154087803,71.00139739994248,1.93859955466416,406.5965096545719,40
100.97890900172416,51.447177200728454,3.277622502911926,413.85299767656034,25
121.18663323894694,51.65647019867501,5.245484320934947,434.64423245014564,60
120.83616107604996,68.8832746895125,4.464325887071758,442.80854486746387,75
117.90152680459398,61.968152610614695,4.4620087150897385,421.3009338136674,55
134.09752245571332,79.32068869241832,3.6160085269514393,407.77103084752054,75
115.64324468447839,71.53549607324894,2.265241653042114,384.23613138663643,30
139.26347031192356,62.44616255205955,4.724514615319356,415.1276461119547,75
113.92400269032952,78.045336493367,4.3609404056704175,393.39580478153846,60
125.75633836094494,67.14196559449884,4.362566352538429,398.90484562665154,55
131.7236685259084,57.42442611484654,5.4238795661861445,420.08034369798236,60
113.46700616077109,76.02700247570681,4.840456875333873,385.8338077654679,60
143.12577205594175,61.3133176991337,5.360678349416039,383.56532224414747,65
131.82356556199005,61.21525415023507,4.979116648863869,403.0276778594676,75
141.12591637352568,79.37374236187922,3.0036661636647235,426.940302733636,75
103.91669538669017,54.14147974966588,2.0528548989410864,425.94854051389103,10
109.16069587816828,70.60603699225899,2.025734424323947,385.50226675045377,30
144.94974254257056,53.78065052410026,4.001493043083708,432.8599035821138,70
119.66756474760184,75.75832459669228,3.5794088945112112,394.7463495226518,45
135.90823253107447,73.01645063171802,3.217502171448885,389.75061879400806,65
101.08209645696282,69.3379549902339,2.511669661172953,390.6905418586761,15
140.05433709050084,50.74157290754343,3.8354681867776796,448.9137924944671,55
114.81633065349321,51.85264128115538,3.4858971807745447,386.3007212080356,15
122.21066581979257,63.65810778900741,3.0392997198607734,414.4511234058699,50
138.8801375797842,60.130557482170815,3.231968346399461,445.5628087176281,70
104.3570951518323,55.91532805678063,1.9402149953756682,407.3475454045055,10
104.24715909341842,76.75033416514879,2.7474920527583353,390.5344940819298,30
134.41447463380226,57.296867047656846,5.2479400218381524,448.9003025127807,70
105.58178075614215,50.932532856766535,2.839296715367513,448.567322602565,20
111.99093468193539,79.02774019540954,2.035035006468826,392.33714987777137,30
140.79968302393718,57.497023553102785,4.18274839570545,421.8458432660528,60
109.43706166263998,75.271672586803,5.277609813974866,438.9492319994975,80
108.41009020346118,51.856054863628856,3.8095266678350375,447.5866707249825,35
101.98393525653171,75.45032647603496,3.428235639463177,438.4103053643882,65
124.29261958735782,74.32014710042343,1.7348689032298021,432.25103255877997,60
123.1062983016088,74.95020405384847,3.6098982194920284,398.2075458295979,55
116.4638190195524,73.0441069136699,2.4046354368701914,408.60806230825335,40
131.57829921248197,72.50121618903776,3.0282509896678067,445.9967177518921,85
105.26803266998748,59.26177802428058,4.770569207622279,417.75934641536514,40
142.92405519755354,54.20554776233669,1.706181331930404,414.24596895279257,30
100.19547364510382,64.4532571083486,1.7103312833553281,384.4597234535682,15
110.12568580981494,60.23412789430201,4.404849840399006,438.97794982046554,65
144.55632900061556,71.29922800641673,4.385737607384228,446.0180292984299,100
138.6711325576453,73.45124265656462,2.043167731219998,399.6415949307498,50
141.22531413733236,61.776356016116914,2.5107778248803134,419.38098312939417,45
121.04416774934514,77.71132230122579,3.0538905543383237,444.96275805218215,75
112.01366643950149,51.93360881800572,2.2425049783832764,437.834750634456,20
110.30942588494237,64.65460692743522,3.3395579918690483,417.778392763326,40
112.98236146761467,56.85648953777038,2.96443115054877,407.1982860729774,10
103.80487791070863,52.67428726293908,1.607881221933043,383.94083988495174,0
138.3869398833522,57.990870160609326,1.7085411529069963,382.359633447161,20
111.07378837970933,61.13189455021609,3.8048167338529932,434.98653641626987,50
143.88211905177107,58.543865157848536,5.053764656772767,435.76590100276894,70
119.58708163487705,76.02959952250335,3.7736995321396147,400.3551531787813,55
133.19451572395266,72.65105722715133,4.74389722591358,406.51658291702694,90
134.63516848452622,73.84196377067055,3.6702170715009577,406.11875583548664,75
120.4696195705357,50.40484295320815,5.053225786017151,412.2993578196238,50
137.5912395642069,66.86176684741794,4.522782856294841,435.0071364310744,85
114.00844617809032,58.94852212340826,4.031024294740668,408.6625722456147,40
138.42963860749074,74.01789903329583,3.956902601897727,435.4862499952686,85
124.67256304844915,64.05370119701587,2.2966471640227217,417.4115329751974,35
126.70696516661295,76.07046378462687,2.1452188199006064,430.4139698577162,60
119.32669165277616,52.866645325459615,5.145371790121935,405.0290311464733,40
117.88739658214033,61.230663804622125,2.035557110717364,432.7295841426054,35
141.37859677887607,62.70288860358548,5.323570316444528,432.5241415238878,85
120.17493757778483,69.51738612573526,3.349276592616964,426.09658236220355,50
142.2823569998771,79.64467251347372,1.958032063375938,412.0488118484034,60
143.0141584268871,73.21826000628238,2.7616251495833968,432.1426579901024,70
139.66793251971978,77.43501730249811,4.036120940683844,432.45730414115246,100
110.51354254390823,60.93832270763227,2.8928281981293544,414.8883842587859,25
109.4862669189137,71.4131162687189,4.356987232107741,391.55390674853635,60
116.47795077081085,67.16459518977268,5.2445082045781595,412.27138226350576,55
124.04914835662976,70.07550195673485,4.795092111071777,434.3888144269596,90
139.43675571993205,61.27213743985419,1.511380456202982,439.34861401509045,55
108.08398977121668,54.89143715080792,4.31276574813552,383.0829831238878,30
138.82949514397063,70.29015457729471,2.569208557143252,437.5021862538439,70
101.32439762510629,62.48098580107198,3.029632864545512,428.09256169843803,40
122.92128497301974,75.02805491648198,3.093515427088831,399.4300042004644,55
109.32216445796833,76.21715103336953,4.689484476487344,433.4671729466317,80
111.16011929812592,68.23597632609352,2.1891129098503823,406.9526744836,25
100.1884099833379,78.49745472383236,1.8226380776418298,430.57107973264493,50
134.72388485995734,59.566592405398374,2.895648086510788,416.8496712142952,30
109.48822768677098,57.52970839386786,3.176435010881656,403.80542428627564,25
102.50842300684447,55.54416879456005,3.026669424403762,444.73967560103523,35
106.37710618846761,54.78724219925462,1.9185147543280463,433.5952962528364,20
112.02660813376555,62.010675330916825,3.342742596405759,448.95274483084603,50
101.75254778034929,77.9925113711539,2.672550518572635,437.5594559695214,50
107.99613081862623,62.85958276967489,2.5238130576115965,421.66885231416154,25
141.3165907916009,54.13610115086891,2.651415531598953,428.535699159825,30
133.41091550559585,75.05005517878263,4.349053692563192,433.0579645786658,100
123.82660310048368,52.733238342552625,3.626067788471598,442.4850332352274,45
108.53741860404129,65.79881286070182,3.8205317161270007,437.96227586115106,50
102.40373098283307,74.34097661971091,4.393452422651244,391.2618918131366,60
106.89195248850734,62.58637879162962,4.426884318298838,411.8376939181044,55
108.31841076119977,61.66571438037559,4.2312237788731295,442.8877143646466,65
117.0360224131192,51.99837083386469,4.4909288688541835,419.7874762725502,40
137.43097969256084,63.95250040388544,2.800685050735928,403.52569549592516,45
131.69540193721122,51.39431759185352,5.461294021512267,439.5357822730382,70
105.93166286692812,77.29481766772766,4.43687224424578,440.4438107219136,80
132.22418328198114,52.83779206210998,2.5127491737193703,397.04435684842247,20
106.87240876622029,55.399706258920354,4.833646484769221,413.81893433653835,40
138.54488247888378,77.64925882304512,2.1361545285339245,422.9320451855988,60
135.91208330570947,79.29205792458319,4.991242561463784,426.96270100234364,90
121.50882627769253,79.36202689542756,1.7684450910789065,425.59525711980643,50
125.10665943760577,72.79901331763851,4.535308168236745,382.0125421709871,70
133.38151280807836,57.8263295360591,2.7072877481021296,449.54328721161073,40
134.45451349376907,59.58032404884927,3.899407903476547,424.41164471972564,45
123.2129223247301,55.50425190602684,4.611486344116358,417.82137695612033,50
108.02911427767572,50.95147950377858,5.49293578936893,430.6489714976761,50
142.47900617232176,53.55758676267185,4.862585090693797,400.9196397768075,60
118.29162467990614,70.01432812979283,2.3186782902961554,384.7099826111447,30
114.63061516917176,61.68271915449306,3.525937682508429,433.7693124102356,50
124.05623185150424,59.57970042207525,4.820802189195639,382.34247126199256,40
102.53358697403122,65.89995586904712,1.8750091977383874,395.42145157075504,15
134.47098805810793,55.35896391464616,1.9740596185675545,434.3593525662037,40
143.01716241653747,66.37072183936769,2.134595091406785,416.3803242562465,45
132.82356115034423,58.13211812494724,3.263125233554859,387.5218331249734,35
105.2176519165175,72.31409608558637,5.458787202600725,393.6213294798156,60
109.7072891247491,52.16423515033728,3.4244506323241715,435.9612024156351,35
127.90222169556625,72.41722799739385,2.5871728023769736,439.64314366272015,60
103.73965479472955,73.83023572388174,2.9883585006428675,425.90214615391335,40
101.00941270589404,64.44855480208759,2.7080121536665276,415.33911668631526,25
110.34474303654456,69.14212127338502,5.0592509175135,442.45284037187326,65
144.93507447009202,68.93346626581314,2.784767084953105,396.4576028642505,35
135.3689491167083,78.01908760797535,3.178892685972423,440.7695203929603,85
133.72155983237928,58.59704833036034,4.373358603997991,394.45006789219906,50
121.61753906079498,75.86374982644406,2.024275533308079,401.78240625502923,50
129.41196547260125,77.12632702432151,5.025814268614815,435.82602012847894,90
113.25951355056178,71.95076416063787,3.956775579725858,438.9775063753144,65
128.5960658839194,54.0180421390683,4.8518113113000325,394.5161242763179,40
131.4925056895689,72.6975063160812,4.54473040434419,418.68292482849637,90
124.41319114135086,73.751049342913,5.006386196887704,431.53091582007215,90
118.72357429961606,60.03283142734901,2.7860529119044646,431.18953204486286,35
130.43514506943674,57.34306275421094,2.29409076580808,432.0914656983638,40
104.89017471906334,73.2914287762164,3.6303177029112783,444.780459440763,65
133.66432033166052,56.01698733282022,2.710258415095862,399.5970454844125,20
136.9228349254386,60.94741635456678,3.7198991730116124,403.78036518589676,60
116.10188286086402,64.8627656264336,2.5722973449594924,418.71066396105095,25
102.97701827408683,55.278614930246654,2.0349588357686237,405.84624043955665,10
144.43862471934233,68.98261104368055,1.7952329503444266,428.54760969127824,45
123.7868134898051,72.75423299422081,2.5515913112332265,439.8266331205818,60
123.49043965590455,51.18935243244548,1.816510991564388,448.47571516505457,30
119.3956267477066,64.45303818738566,2.1015551165049726,448.70190034516304,35
120.23662752681116,72.272468356187,3.081627784719469,393.5632264958301,55
108.08630148548608,54.799561212930655,1.5939681762168152,391.28454849206577,0
124.67780561119378,65.33342479248643,5.052421496058348,398.443523642584,55
129.06528746538146,74.94347279352367,2.4525873421064293,406.1011887202205,50
136.7312709517624,78.22487045540221,4.573307735519247,423.47710902895267,90
137.5147209545125,67.16743842140171,3.347412168824455,411.1449035754343,60
136.04217767787821,77.58313431440574,3.6518369073170116,382.0016383821826,65
140.88588132876177,55.70515363353459,5.430796955735692,399.8730788579626,50
122.29037187900704,69.07438390408942,3.8586294533424996,400.61207775804405,50
124.11452223798528,52.16593564126055,3.456779001438802,411.1698900761796,35
133.22303714259294,79.7859210461656,5.163222485825823,443.64396986572615,100
109.83187417761052,74.08426855513032,3.562245437181824,411.80506841553523,55
144.4188961119531,64.311548661963,1.9410459408361747,387.91087753223997,35
126.58072254202895,50.98689563181829,2.191664815017968,402.6139470314737,20
108.90274974300094,78.81520288397739,2.940604211596944,416.1317305750209,40
136.78894421226968,53.676784886180144,4.644890847988932,446.1491688102073,70
138.8304357368237,79.78423553263733,3.5875257039830157,428.59115289654284,75
126.27996136438648,54.58329938727637,1.6720238357417494,421.7306938631155,20
102.96082267821502,69.72644477557579,3.5532440782409127,444.4784720128341,50
124.96129041341906,78.20247488946517,1.7954689783795956,443.1426164497858,60
137.7261169550549,62.58511897713402,5.087984552294715,417.664481070134,75
105.4808159280929,54.62170228244748,4.451971525734933,439.14240920532313,50
118.85123769412257,62.505277864606654,4.983429638202443,424.9750270745311,55
107.34973328576137,52.14245640246971,2.913042812106637,445.48893940444947,20
127.88811532580564,62.99189056544307,2.7211991397673,405.96683474844474,35
124.62425884247564,66.9722311941157,3.32843038608629,390.0104606443097,40
100.74139036515716,54.887464222201885,3.3457197380298545,446.2164737417504,35
104.5980531521346,52.130500750758024,3.4092532731293623,421.21816608106917,25
114.4568248589244,79.82455223313275,3.7844700702842493,389.7491571701144,45
134.83938326403205,68.4877735884618,2.035638214740087,395.07003961879997,35
127.08111873052599,65.0188473111046,3.3007412409398795,410.4494453478183,50
110.13759003598338,71.8538076528591,2.0919239178023172,418.4619644760069,40
144.15094928195725,69.1209854811442,1.5723651330908037,380.4190998392858,35
126.78225016345463,72.80731395212743,2.451528093432786,420.5586822921223,50
130.12268844968366,75.4022187985686,2.1579907898903836,439.55149553511535,70
116.29210848901614,60.91419965544975,4.648961653489469,412.84957771303567,55
140.34430633922685,68.84910132309717,5.321987892765873,397.4052850754183,65
140.7877353232192,79.13025228075117,4.70946416526672,413.68695424947424,90
108.74141349000669,53.872874061729696,5.013371640133465,397.6873492177016,30
119.09589582836519,53.87431075515195,2.5981703090788844,419.89262909515037,10
140.3836342624151,64.81424890829217,4.812937550249982,428.97794978068544,75
133.8729211535263,52.34444776989262,4.767722639971411,426.25303678621435,60
132.80700922282253,69.96964400669435,3.3282034963700764,427.5924502556558,60
133.54071535806014,77.17103159880571,3.1903193155886553,447.50000150526654,85
136.87444142069933,64.99596869192722,1.6657330049069188,417.8885351293797,45
125.20579804080803,79.24968064074974,1.844795487107862,406.1169909427046,50
110.08788353621595,63.54952744783533,4.340154478228728,416.43455599480444,55
117.59795402336951,70.75238703736176,4.708382616899788,393.94796709581993,60
123.40280110761574,66.11078775078876,2.2747912633032503,397.0296048081595,25
127.34483628965366,70.83765392862313,5.258943217116723,401.03246026560333,80
106.21348405051977,55.480596494489596,3.6830550147403422,422.16698796341814,25
143.69295087427886,65.87908403648328,3.250574632670169,417.59935668413556,60
116.25839715620806,75.82539237702504,1.739741536225218,430.19508370993424,50
135.05001315454962,72.58899038602543,5.032190092698839,424.21108455514775,90
128.4566875926678,61.38962732981019,2.0052325416092085,414.59009847279356,35
128.8096716591779,59.81413300145691,5.163718486871333,394.23300793800064,40
122.83354597464725,77.42019807261516,2.264846933974121,401.87456763756734,50
103.52022181494932,79.61030684187037,2.5891392265031237,402.45923462409877,40
111.59234586372476,50.7878062306458,4.175549559645353,438.6512203580072,50
115.33319645244613,68.39573328899262,2.5580113663271047,397.21728270728124,15
116.74177600730144,75.20504342324628,3.128015192328776,389.58850163463035,45
130.64509887783225,53.63527690576108,1.665823482736978,416.5154984882193,30
103.27024641508696,78.02251684809156,4.473798014798491,405.70769912095716,70
115.4022689878353,69.77186529383076,2.7466546154258618,388.00181918504114,15
116.2779496032147,64.28065272380204,3.447647752618882,381.9141563507505,30
107.55111970555309,58.56512186002321,4.244375635887591,416.8243289469034,40
111.1883103930711,54.46847173058714,3.8354714017872404,380.76012957279954,15
101.07357787684269,54.544566067326045,3.67344211565259,397.60330260302806,15
105.90869264416835,57.35949782193585,4.320128156293997,437.0364699384646,50
102.48436769355729,51.77309017530127,4.390121345660745,385.9123857829437,30
134.71320060520551,51.631580701678374,4.19782448306823,399.0875776543291,50
132.40728030986872,54.43588301937667,2.7726461390802175,448.79576644285856,40
115.89065820385713,52.182258173540916,4.093767983241488,398.8992547888454,30
110.88774142313868,72.66757388061502,5.272879306730369,425.0943559876906,70
